Time;Press;Temp;Rain;WDir;Humid;SolRad  W;DirSD;WGust;WVect
2017-08-29T00:00:00;1014.93;23.92;0;248.9;90.8;0;0.44;1.02;0.58
2017-08-29T00:10:00;1014.93;23.84;0;250.3;91.5;0;44.43;1.56;0.56
2017-08-29T00:20:00;1014.93;23.32;0;35.6;90.3;0;13.28;2.98;1.85
2017-08-29T00:30:00;1014.93;23.07;0;30.5;85.6;0;8.08;4.45;3.36
2017-08-29T00:40:00;1014.93;23.36;0;18.1;82.1;0;22.34;4.65;3.25
2017-08-29T00:50:00;1014.93;23.35;0;17.4;82.5;0;22.59;3.09;1.85
2017-08-29T01:00:00;1014.93;23.29;0;1.5;83.7;0;20.49;3.5;2
2017-08-29T01:10:00;1014.93;23.36;0;6.7;84.3;0;17.57;3.94;2.59
2017-08-29T01:20:00;1014.93;23.46;0;5.6;83.2;0;18.69;3.91;2.39
2017-08-29T01:30:00;1014.93;23.51;0;16.7;82.2;0;19.03;3.09;2.18
2017-08-29T01:40:00;1014.93;23.68;0;3.8;80.6;0;21.33;3.46;2.25
2017-08-29T01:50:00;1014.93;23.74;0;23.3;79.8;0;9.43;4.01;2.99
2017-08-29T02:00:00;1014.93;23.65;0;354.8;79.7;0;24.86;3.77;2.49
2017-08-29T02:10:00;1014.93;23.76;0;346.5;77.8;0;17.93;3.41;2.61
2017-08-29T02:20:00;1014.93;23.93;0;354.4;74.4;0;38.26;3.52;2.19
2017-08-29T02:30:00;1014.93;24.08;0;351.6;70.7;0;19.83;2.97;1.97
2017-08-29T02:40:00;1014.93;24.12;0;330.6;70.8;0;7.45;2.15;1.57
2017-08-29T02:50:00;1014.93;23.55;0;344;75.4;0;12.71;2.42;1.74
2017-08-29T03:00:00;1014.93;23.66;0;346.3;73.1;0;8.36;2.47;1.86
2017-08-29T03:10:00;1014.93;23.73;0;339.2;71.9;0;2.83;2.31;1.52
2017-08-29T03:20:00;1014.93;23.51;0;334.3;73.3;0;0;1.78;1.27
2017-08-29T03:30:00;1014.93;23.52;0;333.4;72.1;0;0.73;2.53;1.87
2017-08-29T03:40:00;1014.93;23.67;0;333;70.6;0;0;1.87;1.16
2017-08-29T03:50:00;1014.93;23.44;0;332.7;72.9;0;0;1.46;0.97
2017-08-29T04:00:00;1014.93;23.13;0;332.7;74.2;0;0;1.51;1.17
2017-08-29T04:10:00;1014.93;23.21;0;332.6;72.8;0;0;1.64;1.09
2017-08-29T04:20:00;1014.93;23.16;0;343.2;72.7;0;28.72;1.63;0.73
2017-08-29T04:30:00;1014.93;23.04;0;9.5;72.6;2.79;23.54;1.92;1.24
2017-08-29T04:40:00;1014.93;23.13;0;23.3;71.3;2.026;21.24;2.43;1.44
2017-08-29T04:50:00;1014.93;23;0;25.5;71.5;5.158;16.13;3.27;2.26
2017-08-29T05:00:00;1014.93;23.19;0;18.9;69.71;14.45;9.83;3.4;2.52
2017-08-29T05:10:00;1014.93;23.21;0;23.5;69.02;25.64;19.1;3.73;2.37
2017-08-29T05:20:00;1014.93;22.99;0;23.1;69.87;39.53;15.39;3.23;1.98
2017-08-29T05:30:00;1014.93;22.92;0;38.7;69.64;55.57;16.49;4.44;2.58
2017-08-29T05:40:00;1014.93;22.88;0;32.3;69.9;73.6;30.69;3.98;1.92
2017-08-29T05:50:00;1014.93;23.1;0;11.6;68.79;94.5;35.55;1.82;0.89
2017-08-29T06:00:00;1014.93;23.07;0;359.9;68.59;118.3;10.14;3.97;2.45
2017-08-29T06:10:00;1014.93;23.23;0;34.3;67.45;143.5;17.74;5.08;3.08
2017-08-29T06:20:00;1014.93;23.35;0;27.6;66.74;170.9;14.66;4.67;3.11
2017-08-29T06:30:00;1014.93;23.71;0;17.7;64.89;198.7;26.24;4.48;2.36
2017-08-29T06:40:00;1014.93;23.99;0;22.9;63.54;225.7;21.49;4.25;2.66
2017-08-29T06:50:00;1014.93;24.11;0;346.5;62.82;253.3;17.36;3.68;2.55
2017-08-29T07:00:00;1014.93;24.34;0;0.4;62.29;283.3;26.68;2.87;1.59
2017-08-29T07:10:00;1014.93;24.71;0;40.3;60.69;314.6;14.06;4.51;2.83
2017-08-29T07:20:00;1014.93;25.1;0;341.4;59.69;344.2;24.1;3.18;1.87
2017-08-29T07:30:00;1014.93;25.28;0;349.8;59.39;372.6;22.62;3.36;2.12
2017-08-29T07:40:00;1015.93;25.59;0;312.7;60.46;401.5;15.45;1.97;1.28
2017-08-29T07:50:00;1014.93;25.75;0;358.5;60.27;430.5;29.13;3.09;1.22
2017-08-29T08:00:00;1014.93;26.47;0;6.1;56.13;457.5;38.36;3.02;1.29
2017-08-29T08:10:00;1014.93;26.96;0;278.9;56.49;482.6;41.77;1.94;0.78
2017-08-29T08:20:00;1014.93;26.71;0;280.6;58.04;508.1;23.18;1.69;1.08
2017-08-29T08:30:00;1014.93;26.76;0;291.8;56.84;530;21.24;1.54;1.06
2017-08-29T08:40:00;1014.93;26.81;0;249.7;57.79;553.3;12.86;2.45;1.75
2017-08-29T08:50:00;1015.93;26.8;0;222.5;58.95;578.5;20.05;2.67;1.77
2017-08-29T09:00:00;1015.93;27.4;0;204.5;53.54;599.6;17.19;2.76;1.99
2017-08-29T09:10:00;1015.93;27.24;0;173.1;59.25;625.5;21.13;2.6;1.89
2017-08-29T09:20:00;1015.93;26.89;0;167.9;60.48;647.1;18.63;2.73;1.85
2017-08-29T09:30:00;1015.93;27.06;0;172.8;57.46;665.1;14.05;2.85;2.04
2017-08-29T09:40:00;1015.93;27.29;0;167.1;54.52;683.7;18.83;3.09;1.9
2017-08-29T09:50:00;1015.93;28.01;0;195.5;49.96;696.2;17.8;4.16;2.09
2017-08-29T10:00:00;1015.93;27.57;0;166.4;61.12;711;23.4;4.79;2.76
2017-08-29T10:10:00;1015.93;27.21;0;156.2;68.86;729;32.56;4.52;2.38
2017-08-29T10:20:00;1015.93;27.31;0;160.3;67.26;743;20.66;4.59;3.03
2017-08-29T10:30:00;1015.93;27.25;0;165.4;67.39;754;24.03;4.09;2.65
2017-08-29T10:40:00;1015.93;27.29;0;165.1;68.27;763;18.34;4.28;2.78
2017-08-29T10:50:00;1015.93;27.44;0;162.4;68.43;769;20.01;3.34;2.43
2017-08-29T11:00:00;1014.93;26.99;0;171.6;68.38;779;14.13;3.7;2.81
2017-08-29T11:10:00;1014.93;27.07;0;170.1;69.2;783;23.27;4.03;2.65
2017-08-29T11:20:00;1014.93;27.49;0;171.6;65.41;783;21.23;3.41;2.24
2017-08-29T11:30:00;1014.93;27.72;0;171.6;64.32;782;18.41;3.48;2.32
2017-08-29T11:40:00;1014.93;27.64;0;170.6;63.98;784;22.57;3.11;2.22
2017-08-29T11:50:00;1014.93;28.13;0;195;56.41;784;27.49;3.23;2.05
2017-08-29T12:00:00;1014.93;28.63;0;191.2;52.21;777;22.42;3.94;2.15
2017-08-29T12:10:00;1014.93;29.64;0;200.6;49.34;771;25.86;3.42;2.07
2017-08-29T12:20:00;1014.93;28.97;0;161.1;52.58;763;23.61;3.29;2.3
2017-08-29T12:30:00;1014.93;28.73;0;173.8;54.01;759;20.46;2.81;2
2017-08-29T12:40:00;1014.93;28.75;0;173.3;53.19;755;21.52;3.25;2.13
2017-08-29T12:50:00;1014.93;29.47;0;198.6;47.91;749;27.33;3.05;1.89
2017-08-29T13:00:00;1014.93;29.94;0;207.5;45.08;738;20.28;3.54;2.22
2017-08-29T13:10:00;1014.93;30.03;0;225.8;46.05;726;27.81;3.52;1.95
2017-08-29T13:20:00;1014.93;30.22;0;188.2;46.41;709;30.08;3.62;1.9
2017-08-29T13:30:00;1014.93;29.6;0;175.7;46.23;695.3;30.01;3.59;1.62
2017-08-29T13:40:00;1014.93;29.57;0;170.3;42.76;678.6;31.36;3.48;1.66
2017-08-29T13:50:00;1013.93;29.89;0;213.6;47.19;654.9;29.62;3.48;1.79
2017-08-29T14:00:00;1013.93;30.43;0;237.5;40.67;632.3;18.86;3.65;2.58
2017-08-29T14:10:00;1013.93;30.39;0;237.3;34.55;614.6;14.18;3.25;2.46
2017-08-29T14:20:00;1013.93;30.91;0;221.4;35.71;591.2;30.22;2.64;1.7
2017-08-29T14:30:00;1013.93;31.42;0;228.7;38.61;560.4;23.16;3.59;1.87
2017-08-29T14:40:00;1013.93;30.55;0;247.1;32.46;536.4;10.76;4.86;3.71
2017-08-29T14:50:00;1013.93;30.81;0;235.3;33.4;513.2;19.09;4.63;2.71
2017-08-29T15:00:00;1013.93;30.95;0;232.8;32.62;487.1;19.58;4.4;2.72
2017-08-29T15:10:00;1013.93;30.99;0;241.3;31.51;460.6;15.76;4.34;3.09
2017-08-29T15:20:00;1013.93;30.78;0;226.9;38.01;431.5;18.59;3.51;2.36
2017-08-29T15:30:00;1013.93;30.59;0;258.5;31.72;400.8;17.18;5.14;3.23
2017-08-29T15:40:00;1013.93;30.76;0;238.5;35.32;370.5;20.01;4.12;2.35
2017-08-29T15:50:00;1013.93;30.51;0;230.8;38.66;336.7;20.21;3.19;1.82
2017-08-29T16:00:00;1013.93;30.48;0;246;39.32;306.3;24.55;4.12;2.04
2017-08-29T16:10:00;1013.93;30.39;0;231.7;40.85;278.2;26.18;2.74;1.5
2017-08-29T16:20:00;1013.93;29.55;0;161.3;46.75;247.9;48.97;2.43;1.17
2017-08-29T16:30:00;1013.93;29.25;0;143.7;37.07;214.8;17.71;2.18;1.51
2017-08-29T16:40:00;1013.93;28.88;0;154;41.79;183.7;8.72;2.41;1.96
2017-08-29T16:50:00;1013.93;28.52;0;152.4;41.65;155;9.96;2.47;2.09
2017-08-29T17:00:00;1013.93;28.79;0;147.2;38.31;127.8;8.18;2.47;1.91
2017-08-29T17:10:00;1012.93;28.92;0;137.3;37.33;102.5;14.28;2.62;1.99
2017-08-29T17:20:00;1013.93;28.78;0;154.2;37.52;77.8;9.25;3.22;2.01
2017-08-29T17:30:00;1013.93;28.65;0;155.1;37.2;54.67;7.06;2.14;1.75
2017-08-29T17:40:00;1013.93;28.35;0;134.1;39.47;31.68;11.01;2.47;2.12
2017-08-29T17:50:00;1013.93;28.55;0;95.6;36.14;15.61;16.27;3.46;2.22
2017-08-29T18:00:00;1013.93;28.66;0;78;35.39;5.202;6.7;3.43;2.69
2017-08-29T18:10:00;1013.93;28.83;0;87.7;34.12;1.155;8.39;3.21;2.29
2017-08-29T18:20:00;1013.93;28.92;0;121.8;33.5;0.209;11.54;2.42;2.01
2017-08-29T18:30:00;1013.93;28.91;0;103.7;33.17;0;20.08;2.12;1.43
2017-08-29T18:40:00;1013.93;28.86;0;89;32.99;0;8.5;1.87;1.59
2017-08-29T18:50:00;1013.93;29.17;0;41;32.42;0;15.21;2.1;1.52
2017-08-29T19:00:00;1013.93;29.33;0;31;32.47;0;9.35;2.57;2
2017-08-29T19:10:00;1013.93;29.31;0;14.1;33.77;0;9.86;2.77;2.26
2017-08-29T19:20:00;1013.93;29.34;0;357.7;33.83;0;22.71;3.29;2.15
2017-08-29T19:30:00;1013.93;29.23;0;28.6;34.71;0;8.12;3.72;2.89
2017-08-29T19:40:00;1013.93;29.04;0;16.9;34.59;0;31.5;3.38;1.89
2017-08-29T19:50:00;1013.93;27.58;0;331.2;44.77;0;9.94;2.61;1.9
2017-08-29T20:00:00;1013.93;27.67;0;8.8;38;0;27.21;4.17;2.14
2017-08-29T20:10:00;1013.93;28.19;0;23.7;34.9;0;18.23;5.44;3.32
2017-08-29T20:20:00;1013.93;28.03;0;24.4;35.3;0;14.87;6.4;3.78
2017-08-29T20:30:00;1013.93;27.82;0;25.4;35.81;0;14.18;5.39;3.7
2017-08-29T20:40:00;1013.93;27.85;0;14.7;35.8;0;32.56;5.97;3.07
2017-08-29T20:50:00;1013.93;27.48;0;27.1;36.89;0;18.57;6;3.41
2017-08-29T21:00:00;1013.93;27.28;0;33;37.91;0;17.95;6.36;3.98
2017-08-29T21:10:00;1013.93;27.15;0;1.7;39.32;0;37.01;5.19;2.42
2017-08-29T21:20:00;1013.93;27;0;354.6;40.03;0;23.59;5.64;3.13
2017-08-29T21:30:00;1014.93;26.94;0;0.8;40.16;0;29.66;5.59;2.8
2017-08-29T21:40:00;1014.93;27.01;0;11;39.83;0;23.93;6.7;4.57
2017-08-29T21:50:00;1014.93;26.86;0;21.3;40.2;0;16.46;5.53;3.51
2017-08-29T22:00:00;1014.93;26.65;0;13.1;40.88;0;20.93;6.1;3.75
2017-08-29T22:10:00;1014.93;26.62;0;17.1;41.22;0;15.29;6.35;4.47
2017-08-29T22:20:00;1014.93;26.64;0;16.9;41.41;0;20;6.82;4.56
2017-08-29T22:30:00;1014.93;26.74;0;16.4;41.16;0;14.48;5.68;3.9
2017-08-29T22:40:00;1014.93;26.57;0;26.9;41.51;0;14.07;5.59;4.34
2017-08-29T22:50:00;1014.93;26.32;0;32;42.06;0;9.49;6.82;5.01
2017-08-29T23:00:00;1014.93;26.35;0;33;41.92;0;11.84;5.97;4.52
2017-08-29T23:10:00;1014.93;26.62;0;33.3;41.09;0;13.89;5.19;3.66
2017-08-29T23:20:00;1014.93;26.52;0;31.7;41.71;0;23.16;5.6;2.86
2017-08-29T23:30:00;1014.93;26.16;0;14.6;43.24;0;36.87;4.06;1.51
2017-08-29T23:40:00;1014.93;26.06;0;57;44.06;0;18.66;6;3.83
2017-08-29T23:50:00;1014.93;25.65;0;39.8;45.14;0;13.99;6.52;4.71
2017-08-30T00:00:00;1014.93;25.31;0;40.2;45.63;0;13.35;4.92;3.5
2017-08-30T00:10:00;1014.93;25.08;0;35;46.16;0;14.65;5.28;3.14
2017-08-30T00:20:00;1014.93;24.74;0;37.3;46.93;0;21.04;4.16;2.56
2017-08-30T00:30:00;1014.93;24.66;0;37.9;46.99;0;22.43;4.49;2.46
2017-08-30T00:40:00;1014.93;24.6;0;36.5;47.35;0;13.96;5.34;3.44
2017-08-30T00:50:00;1014.93;24.34;0;37.3;47.94;0;15.93;5.93;3.47
2017-08-30T01:00:00;1014.93;24.54;0;46.7;47.04;0;16.69;3.52;2.18
2017-08-30T01:10:00;1014.93;24.75;0;46;46.43;0;24.67;3.74;1.9
2017-08-30T01:20:00;1014.93;25.03;0;41.2;45.69;0;18.45;5.17;2.45
2017-08-30T01:30:00;1014.93;25.19;0;43.7;45.45;0;18.31;3.43;1.98
2017-08-30T01:40:00;1014.93;25.1;0;86.1;46.17;0;42.46;2.01;0.67
2017-08-30T01:50:00;1014.93;25;0;29.2;47.02;0;31.27;3.64;1.67
2017-08-30T02:00:00;1014.93;24.81;0;43.9;47.7;0;20.93;3.81;1.94
2017-08-30T02:10:00;1014.93;24.81;0;44.7;47.9;0;28.91;3.01;1.22
2017-08-30T02:20:00;1014.93;24.9;0;30.1;47.71;0;20.47;3.52;1.83
2017-08-30T02:30:00;1014.93;24.81;0;21.9;48.02;0;22.5;2.94;1.83
2017-08-30T02:40:00;1014.93;24.85;0;208.7;47.99;0;61.07;1.49;0.44
2017-08-30T02:50:00;1014.93;24.91;0;226.4;48.09;0;12.53;1.17;0.84
2017-08-30T03:00:00;1014.93;24.82;0;240.9;48.29;0;1.51;0.99;0.77
2017-08-30T03:10:00;1014.93;24.88;0;7.1;47.96;0;59.02;1.6;0.45
2017-08-30T03:20:00;1014.93;24.78;0;18.4;48.29;0;12.39;2.85;1.83
2017-08-30T03:30:00;1014.93;24.68;0;22.7;48.78;0;20.82;1.88;1.01
2017-08-30T03:40:00;1014.93;24.47;0;65.5;49.39;0;16.22;1.51;0.77
2017-08-30T03:50:00;1014.93;24.35;0;83.8;50.18;0;11.17;2.29;1.3
2017-08-30T04:00:00;1014.93;24.18;0;39.3;50.81;0;30.64;2.65;1.19
2017-08-30T04:10:00;1014.93;24.11;0;37.5;50.96;0;55.77;2.4;0.67
2017-08-30T04:20:00;1014.93;23.97;0;44.3;51.22;0.091;23.56;2.79;1.65
2017-08-30T04:30:00;1014.93;23.97;0;55.4;51.25;2.743;22.32;2.24;1.23
2017-08-30T04:40:00;1014.93;23.88;0;21.1;51.48;4.422;32.96;3.45;1.46
2017-08-30T04:50:00;1014.93;23.8;0;6.9;51.7;8.72;24.56;4.42;1.97
2017-08-30T05:00:00;1014.93;23.74;0;25.1;51.54;20.1;25.7;3.72;2.25
2017-08-30T05:10:00;1014.93;23.83;0;16.9;51.44;30.49;25.09;3.83;2.47
2017-08-30T05:20:00;1015.93;23.62;0;353.9;53.03;44.41;19.24;3.11;2.04
2017-08-30T05:30:00;1015.93;23.48;0;355.4;53.54;60.29;28.91;3.2;1.62
2017-08-30T05:40:00;1015.93;23.59;0;0.6;53.47;76.6;27.25;4.27;2
2017-08-30T05:50:00;1015.93;24.07;0;6.3;51.29;97.5;30.89;4.64;2.68
2017-08-30T06:00:00;1015.93;24.36;0;12.7;50.89;119.6;31.43;3.68;1.75
2017-08-30T06:10:00;1015.93;24.33;0;6;51.52;144.8;30.18;3.98;1.58
2017-08-30T06:20:00;1015.93;24.3;0;36.8;51.36;170.6;15.94;5.87;3.96
2017-08-30T06:30:00;1015.93;24.48;0;36.9;50.76;198.9;10.78;5.98;4.7
2017-08-30T06:40:00;1015.93;24.6;0;3.1;51;229.3;32.76;4.78;2.15
2017-08-30T06:50:00;1015.93;24.72;0;332.5;50.87;257.6;28.64;3.12;1.93
2017-08-30T07:00:00;1015.93;25.08;0;342.8;50.05;284.7;28.7;2.66;1.37
2017-08-30T07:10:00;1015.93;25.49;0;335.5;48.78;318.4;49.41;2.75;0.93
2017-08-30T07:20:00;1015.93;25.85;0;336.3;48.07;346.1;31.82;2.3;1.16
2017-08-30T07:30:00;1015.93;26.23;0;342.3;46.97;378.6;25.94;2.36;1.29
2017-08-30T07:40:00;1015.93;26.47;0;355.4;46.18;407.4;25.57;3.4;2.16
2017-08-30T07:50:00;1015.93;26.8;0;353.5;45.8;436.2;19.2;3;1.89
2017-08-30T08:00:00;1015.93;26.88;0;325.2;48.06;457.8;14.57;2.47;1.86
2017-08-30T08:10:00;1015.93;27.03;0;318.4;47.48;485.2;15.26;2.39;1.66
2017-08-30T08:20:00;1015.93;27.27;0;318.1;46.79;512.3;15.4;2.4;1.57
2017-08-30T08:30:00;1015.93;27.34;0;315.3;46.28;537.2;13.3;2.24;1.7
2017-08-30T08:40:00;1015.93;27.78;0;306.4;43.28;565.4;12.82;2.43;1.63
2017-08-30T08:50:00;1015.93;28.09;0;310.9;42.15;590.5;11.21;2.02;1.27
2017-08-30T09:00:00;1015.93;28.55;0;209.1;44.85;616.2;37.2;3;1.24
2017-08-30T09:10:00;1015.93;27.58;0;169.1;55.91;643.2;15.73;2.9;2.17
2017-08-30T09:20:00;1015.93;27.54;0;168;52.31;650.6;16.8;2.33;1.73
2017-08-30T09:30:00;1015.93;27.36;0;169.5;56.11;691.5;9.98;3.45;2.45
2017-08-30T09:40:00;1015.93;26.67;0;173.9;62.54;652.9;9.2;3.44;2.74
2017-08-30T09:50:00;1015.93;26.78;0;171.8;55.9;699;12.4;3.37;2.49
2017-08-30T10:00:00;1015.93;27.42;0;172.6;52.29;675.1;14.05;3.25;2.51
2017-08-30T10:10:00;1015.93;27.6;0;170.4;60.31;748;12.12;3.5;2.43
2017-08-30T10:20:00;1015.93;27.37;0;169.9;64.23;724;17.67;3.59;2.45
2017-08-30T10:30:00;1015.93;27.84;0;172.8;63.35;759;22.35;3.32;2.14
2017-08-30T10:40:00;1015.93;28.24;0;177.2;63.52;741;19.99;3.06;2.12
2017-08-30T10:50:00;1015.93;27.45;0;169.9;65.72;681.6;17.61;3.1;2.07
2017-08-30T11:00:00;1015.93;27.68;0;178.2;52.68;587.2;26.71;2.91;1.53
2017-08-30T11:10:00;1015.93;28.11;0;171.5;52.16;731;19.31;2.91;1.78
2017-08-30T11:20:00;1015.93;28.18;0;168.2;56.18;727;13.57;2.67;2
2017-08-30T11:30:00;1015.93;28.27;0;190;55.7;810;26.26;3.22;2.08
2017-08-30T11:40:00;1015.93;28.13;0;180.4;58.77;796;24.59;3.17;2.34
2017-08-30T11:50:00;1015.93;27.1;0;178.8;68.33;795;15.44;2.98;2.25
2017-08-30T12:00:00;1015.93;27.82;0;179.4;64.73;793;20.49;3.43;2.23
2017-08-30T12:10:00;1015.93;27.29;0;176.6;68.08;784;11.32;3.52;2.75
2017-08-30T12:20:00;1015.93;27.31;0;191.8;62.6;774;19.86;4.21;2.75
2017-08-30T12:30:00;1015.93;28.19;0;204.4;50.69;765;19.49;4.5;2.91
2017-08-30T12:40:00;1015.93;28.63;0;204.5;45.7;753;15.4;3.85;2.77
2017-08-30T12:50:00;1015.93;28.63;0;198;43.74;742;18.21;3.99;2.76
2017-08-30T13:00:00;1015.93;28.43;0;199.1;50.04;729;21.3;4.69;2.5
2017-08-30T13:10:00;1015.93;28.8;0;211.9;49.16;711;31.95;4.07;2.24
2017-08-30T13:20:00;1015.93;28.38;0;197.6;52.81;695.8;17.49;4.88;2.86
2017-08-30T13:30:00;1015.93;28.17;0;161.5;57.8;677.9;17.68;4.04;2.65
